Word,Pos_Score,Neg_Score,Obj_Score
लाल,0.0390625,0.11328125,0.84765625
किसी के स्वागत के लिये बिछाई गयी दरी,0.0390625,0.11328125,0.84765625
क्रोध मे आपे से बाहर हो जाना,0.0390625,0.11328125,0.84765625
लाल आँखें,0.0390625,0.11328125,0.84765625
लाल-भूरे रंग का,0.0390625,0.11328125,0.84765625
कुछ रक्त वर्ण,0.0,0.0,1.0
भुगतान करके वापस लिया जा सके,0.03125,0.125,0.84375
नरकट का बना हुआ,0.1875,0.0625,0.75
परावर्तक,0.34375,0.0,0.65625
पलटा हुआ,0.0,0.25,0.75
निजवाचक आत्मवाचक,0.0,0.125,0.875
ठण्डा करने वाला,0.0,0.125,0.875
चमक,0.125,0.0,0.875
खण्डन किया जा सके,0.0,0.0,1.0
वैभवपूर्ण राजकीय,0.5,0.0,0.5
राज प्रतिनिधित्व,0.0,0.125,0.875
नया पैदा हुआ,0,0,0
शासनकारी,0.03125,0.15625,0.8125
पलटन या रेज़िमेण्ट सम्बन्धी,0.0,0.0,1.0
क्षेत्रीय,0.03125,0.0,0.96875
खेद सहित,0.0,0.125,0.875
खेदजनक शोचनीय,0.222,0.778,0.0
नियमित,0.024781227111816406,0.026889801025390625,0.948328971862793
सम,0.012453079223632812,0.02008819580078125,0.9674587249755859
नियमित रूप से,0.0078125,0.0,0.9921875
सम्बन्धित,0.0,0.0,1.0
सम्बन्धात्मक,0.0,0.0,1.0
संबंधित,0.03125,0.0625,0.90625
सम्बन्ध वाचक क्रिया-विषेशण,0.03125,0.0625,0.90625
सम्बन्ध वाचक सर्वनाम,0.03125,0.0625,0.90625
तुलनात्मक रूप से,0.0,0.0,1.0
तनाव मुक्त,0.0,0.625,0.375
विश्वास योग्य,0.5,0.0,0.5
भरोसा करने वाला,0.0,0.0,1.0
सहायता कोष,0.1043701171875,0.0,0.8956298828125
चिन्ता मुक्त,0.0,0.375,0.625
मज़हबी,0.0625,0.09375,0.84375
धार्मिक स्वभाव का,0.0625,0.09375,0.84375
निष्ठापूर्वक,0.0625,0.09375,0.84375
उल्लेखनीय तरह से,0.0625,0.0,0.9375
प्रतिकार करने वाला,0.5,0.1875,0.3125
याद कराने वाला,0.0,0.0,1.0
दूरवर्ती,0.01953125,0.0,0.98046875
किंचित्,0.01953125,0.0,0.98046875
बेमिलनसार,0.01953125,0.0,0.98046875
दूर के,0.0625,0.0,0.9375
हटाये जाने योग्य,0.375,0.0625,0.5625
गुर्दे संबंधी,0.0,0.0,1.0
जिसका नवीनकरण सम्भव हो,0.3125,0.0,0.6875
किराये का,0.0,0.0,1.0
त्यागपूर्ण,0,0,0
मरम्मत योग्य,0,0,0
प्रतिदेय,0.0,0.0,1.0
बार-बार,0.0,0.0,1.0
दोहराने लायक,0.0,0.0,1.0
जल,0.0390625,0.21875,0.7421875
पश्चातापी,0.0,0.75,0.25
दोहराया गया,0.0,0.125,0.875
भरा-पूरा,0.15625,0.34375,0.5
रिपोर्ट अनुसार,0.0,0.0,1.0
दोषारोपण करने योग्य,0.0,0.875,0.125
प्रातिनिधिक,0.0,0.0,1.0
दमनकारी,0.0,0.0,1.0
दोषारोपक रूप से,0.25,0.0,0.75
प्रजनक,0.25,0.0,0.75
रेंगनेवाला,0.0,0.0,1.0
गणतांत्रिक,0.0,0.0,1.0
विकर्षण,0.1875,0.53125,0.28125
सब लोगों की राय में,0.0,0.0,1.0
अपेक्षित,0.0625,0.0625,0.875
अमिलनसार,0.15625,0.1875,0.65625
निवासी,0.0,0.015625,0.984375
निवास संबंधी,0.0,0.0,1.0
बचा हुआ ,0.0,0.0,1.0
शेष,0.0122833251953125,0.079193115234375,0.9085235595703125
सन्तोषी,0,0,0
शांति पूर्वक सहने वाला,0,0,0
लोचदार,0.125,0.0,0.875
प्रतिरोधी,0.078125,0.46875,0.453125
धीर,0.5625,0.0625,0.375
संकल्पवान,0.5625,0.0625,0.375
विचार,0.0,0.0,1.0
गुंजित,0.1875,0.0625,0.75
गुंजायमान,0.40625,0.0625,0.53125
प्रतिध्वनित करने वाला,0.375,0.125,0.5
सम्मानित,0.5,0.0,0.5
आदरकारी,0.4375,0.1875,0.375
आदरपूर्ण,0.4375,0.1875,0.375
क्रमशः,0.0625,0.0,0.9375
जवाबदेह,0.0,0.25,0.75
ज़िम्मेदार,0.21875,0.0,0.78125
नैतिक रूप से उत्तरदायी,0.21875,0.0,0.78125
व्यक्तिगत जिम्मेदारी,0.21875,0.0,0.78125
किसी काम  के लिये जिम्मेदार होना,0.21875,0.0,0.78125
जिम्मेदारी से,0,0,0
आरामदेह,0.25,0.03125,0.71875
नियंत्रण से बाहर,0.0,0.125,0.875
अशान्त,0.002090930938720703,0.621234655380249,0.3766744136810303
पौष्टिक,0.171875,0.09375,0.734375
आप लोगों के लिये वर्जित,0.0,0.0625,0.9375
रोकने वाला,0.0,0.0,1.0
विशेषण,0.0,0.0,1.0
फिर उठ खड़ा होने वाला,0.25,0.0,0.75
फुटकर,0.0,0.0,1.0
प्रतिकारात्मक,0.125,0.0,0.875
धारणशील,0.375,0.5,0.125
कम बोलने वाला,0.09375,0.0625,0.84375
अवकाश प्राप्त,0.0,0.625,0.375
आकुंचनशील,0.625,0.125,0.25
बीती हुई बातोँ पर काम करने वाला,0.0,0.0,1.0
मूर्धन्य,0.0,0.0,1.0
पीछे जाने वाला,0.001953125,0.13330078125,0.86474609375
बीते हुए काल पर दृष्टि डालनेवाला,0.0,0.0,1.0
दिखानेवाला,0.15625,0.0,0.84375
भक्तियुक्त,0.625,0.0625,0.3125
आदर से,0.5,0.0,0.5
उल्टी,1.52587890625e-05,0.001983642578125,0.9980010986328125
पलटवाँ,0.25,0.0,0.75
क्रान्तिकारी,0.0390625,0.0625,0.8984375
परिक्रमी,0,0,0
लाभप्रद,0.1875,0.0,0.8125
वातरोगग्रस्त,0.0,0.1875,0.8125
तालबद्ध,0.0,0.5,0.5
सम्पन्न,0.08026123046875,0.013702392578125,0.906036376953125
गरिष्ट,0.08026123046875,0.013702392578125,0.906036376953125
बहुतायत से,0.09375,0.0,0.90625
डाँवाँडोल,0.21875,0.21875,0.5625
से पूर्ण,0,0,0
हास्यास्पद रूप से,0.125,0.0,0.875
दाँया,0.040779788036161335,0.06256105007196311,0.8966591618918756
अधिकारी,0.3125,0.0,0.6875
कड़ी,0.3125,0.375,0.3125
उन्नतिशील,0.03125,0.015625,0.953125
ख़तरनाक,0.125,0.4375,0.4375
रस्म संबंधी,0.140625,0.03125,0.828125
मज़बूत,0.2507057189941406,0.06848716735839844,0.6808071136474609
पथरीला,0.0625,0.3203125,0.6171875
अधिक अलंकृत,0.0,0.3125,0.6875
धुत्त पियक्ड़,0,0,0
रोमवासी,0.0,0.0,1.0
कल्पित,0.08203125,0.109375,0.80859375
रोमानी,0.1015625,0.03125,0.8671875
जगहदार,0.0,0.0,1.0
गुलाबी,0.640625,0.0,0.359375
घूर्णी,0.03125,0.03125,0.9375
सड़ा हुआ,0.0,0.375,0.625
गोल,0.1411133073270321,0.06250382214784622,0.7963828705251217
खुरदरा,0.008363723754882812,0.1411886215209961,0.8504476547241211
कठिनाई भरा,0.008363723754882812,0.1411886215209961,0.8504476547241211
अशिष्टता से,0.125,0.3125,0.5625
गोलमोल,0.015625,0.03125,0.953125
गोल सभा,0,0,0
चारों ओर से,0.125,0.0,0.875
सुर्ख,0.125,0.0,0.875
अशिष्ट व्यवहार,0.25,0.0,0.75
अफ़सोस के साथ,0.25,0.0,0.75
ऊँचा-नीचा,0.015625,0.109375,0.875
ऊबड़ खाबड़,0.015625,0.109375,0.875
सख्त,0.064453125,0.197265625,0.73828125
नाशक,0.0,0.75,0.25
एक के बाद एक,0.062744140625,0.0,0.937255859375
लाली लिये हुये भूरे रंग का,0.0,0.0,1.0
जंग लगा हुआ,0.25,0.125,0.625
शर्करीय,0.25,0.375,0.375
सुमधुर,0.25,0.375,0.375
पुरोहिती,0.0,0.0,1.0
याजकीय,0.0,0.0,1.0
सांस्कारिक,0.0,0.0,1.0
यज्ञ-,0.0,0.0,1.0
बलि-,0.0,0.0,1.0
धर्मविरोधी,0.0,0.375,0.625
अतिपवित्र,0.25,0.0,0.75
बहुत बुरा,0.03125,0.5625,0.40625
दुख के साथ,0.0,0.5,0.5
दुर्भाग्यवश से,0.0,0.5,0.5
सही-सलामत,0.1005859375,0.1279296875,0.771484375
सकुशल,0.201171875,0.130859375,0.66796875
सलामती से,0.375,0.0,0.625
कुशलपूर्वक,0.375,0.0,0.625
केसरिया,0.0,0.0,1.0
साधु,0.625,0.0,0.375
सन्त,0.625,0.0,0.375
सन्तसुलभ,0.625,0.0,0.375
वेतन सम्बन्धी,0.21875,0.0,0.78125
बेचने योग्य,0.5,0.375,0.125
लवणीय,0.0,0.0,1.0
नमक का पानी,0,0,0
स्वास्थ्यवर्धक,0.6875,0.0,0.3125
अच्छा प्रभाव,0.875,0.0,0.125
पाखंडी,0.625,0.0,0.375
ढोंग रचते हुए,0.25,0.0,0.75
रेतीला,0.0,0.0625,0.9375
चप्पल पहिना हुआ,0.0,0.125,0.875
स्वस्थचित्त,0.625,0.0,0.375
समझदार,0.224609375,0.1396484375,0.6357421875
रक्तपातपूर्ण,0.0,0.625,0.375
रक्तपिपासु,0.0,0.625,0.375
आशावादी,0.28125,0.0,0.71875
स्वच्छता-विषयक,0.625,0.25,0.125
प्रज्ञ,0.625,0.0,0.375
कटुतापूर्ण,0.25,0.75,0.0
निन्दापूर्ण,0.25,0.75,0.0
सिलाई संबंधी,0.0,0.0,1.0
उपहासात्मक,0.0,0.125,0.875
संतोषजनक रूप से,0.5,0.0,0.5
सन्तोषजनक,0.2815164332389831,0.03176051330566406,0.6867230534553528
तर-बतर,0.0,0.296875,0.703125
संतृप्त किया हुआ,0.0,0.53125,0.46875
ध्रृष्ट,0.25,0.1875,0.5625
तला हुआ,0.0,0.0,1.0
वन्य,0.009765625,0.1748046875,0.8154296875
जंगलीपन से,0.125,0.0,0.875
बचाव,0.078125,0.078125,0.84375
सैक्सन् संबन्धी,0,0,0
पपड़ीदार,0.0,0.375,0.625
खुरदारा,0.0,0.5625,0.4375
गर्म,0.337005615234375,0.192962646484375,0.47003173828125
पपड़िला,0,0,0
दुखकारी,0.0,0.5,0.5
मुशकिल से,0.0625,0.125,0.8125
सिंदूरी लाल,0.0,0.0,1.0
पगला,0.25,0.3125,0.4375
संशयात्मा,0.25,0.25,0.5
योजना बद्ध,0.0,0.0,1.0
विच्छिन्न,0.0,0.0,1.0
विच्छेदकारी,0.0,0.0,1.0
नितंब संबन्धी,0.0,0.125,0.875
वैज्ञानिक,0.125,0.0,0.875
लघु रूप,0,0,0
अत्युष्ण,0,0,0
रन रहित,0,0,0
घृणापूर्ण,0.0,0.625,0.375
स्काटलैंड-संबंधी,0.0,0.03125,0.96875
बिना सजा के,0,0,0
स्काटलैंड् की,0,0,0
बकवास,0,0,0
मुरझाना,0,0,0
मसोसना,0,0,0
पेंचदार ढक्कन,0,0,0
धर्मभीरु,0,0,0
नियम निष्ठापूर्वक,0,0,0
कर्तव्य निष्ठ,0.3125,0.4375,0.25
मूर्तिकला से संबंधित,0.0,0.0625,0.9375
झागदार,0.0,0.6875,0.3125
बदज़बान,0,0,0
फ़ूहड़पन से,0,0,0
समुद्री यात्रा,0,0,0
समुद्रगामी,0,0,0
सीवनदार,0.0,0.1875,0.8125
सीवनरहित,0.125,0.3125,0.5625
बीभत्स,0.125,0.625,0.25
भेदक,0,0,0
जहाजी मतली,0.0,0.5,0.5
समयोचित,0.0,0.0,1.0
ऋतुनिष्ट,0.0,0.0,1.0
समुद्र की ओर,0.0,0.0,1.0
समुद्राभिमुख,0.0,0.0,1.0
यात्रायोग्य,0.0,0.375,0.625
वसामय,0.0,0.25,0.75
पृथकतावादी,0.0,0.0,1.0
एकांत,0.125,0.0625,0.8125
दूसरे,0.0,0.0,1.0
दूसरे दर्जे पर,0.0,0.0,1.0
मध्यम,0.0,0.0,1.0
दूसरे से प्राप्त किया गया,0.0,0.0,1.0
मामूली,0.0,0.5,0.5
द्वितीय,0.28125,6.103515625e-05,0.71868896484375
अमुख्य,0.005203125,0.14909375,0.845703125
दूसरे क्रम का,0.005203125,0.14909375,0.845703125
माध्यमिक,0.005203125,0.14909375,0.845703125
गौणतः,0.0,0.0,1.0
छिपकर,0.1497650146484375,0.074432373046875,0.7758026123046875
साचिविक,0.0,0.0,1.0
लिपिकीय,0.0,0.0,1.0
गुप्त रूप से,0.0,0.0,1.0
वर्गीय,0.0,0.0,1.0
धर्मनिरपेक्ष,0.0,0.41796875,0.58203125
गृहस्थ पादरी,0.0,0.41796875,0.58203125
धर्मनिरपेक्षतावादी,0.0,0.0,1.0
निश्चिंत,0.066162109375,0.0015869140625,0.9322509765625
सुरक्षित रूप से,0.21875,0.0,0.78125
गम्भीरता से,0.25,0.0,0.75
अभ्रमणशील,0.125,0.0,0.875
स्थानबद्ध,0.125,0.0,0.875
तलछटी,0.0,0.25,0.75
राज्द्रोहात्मक,0.125,0.0,0.875
लुभाते हुए,0.5,0.0,0.5
परिश्रम से,0,0,0
बीजदार,0.0,0.0,1.0
फटीचर,0.0625,0.421875,0.515625
प्रतीयमान,0.125,0.125,0.75
प्रतीयमानतः,0.5,0.125,0.375
भूकम्पीय,0.0,0.0,1.0
बिरले ही,0.0,0.125,0.875
कभी-कभार,0.0,0.125,0.875
चयनात्मक,0.5625,0.0625,0.375
चयन करके,0,0,0
आत्मलीन,0,0,0
अपने पते का,0,0,0
स्वयं चिपकने वाला,0,0,0
स्वयं नियुक्त,0,0,0
स्वाग्रही,0,0,0
स्वतः-स्पष्ट,0.125,0.5,0.375
स्वार्थ परायण,0.125,0.25,0.625
स्वार्थी,0.140625,0.0,0.859375
निःस्वार्थी,0.875,0.0,0.125
अर्थगत,0.0,0.0,1.0
शुक्र सम्बन्धी,0.0,0.0,1.0
अर्धचेतना,0,0,0
जुड़वा,0,0,0
अल्प-मूल्य,0,0,0
अर्ध कुशल,0,0,0
सामा,0,0,0
जीर्यमाण,0.125,0.25,0.625
जराग्रस्त,0.5,0.125,0.375
वरिष्ठ,0.19976806640625,0.0,0.80023193359375
संवेदनात्मक,0.25,0.0,0.75
सनसनीदार,0.25,0.0,0.75
बहुत सुन्दर,0.25,0.0,0.75
उत्तेजनापूर्ण तरीके से,0.25,0.0,0.75
बेवकूफ़,0.03125,0.5,0.46875
संवेदनापूर्वक,0.25,0.0,0.75
भावुकता से,0,0,0
संवेदी,0.0625,0.0,0.9375
इंद्रियग्राही,0.0625,0.0,0.9375
वाक्यगत,0.125,0.0,0.875
भावुकतापूर्ण,0.28125,0.078125,0.640625
वियोज्य,0.5,0.0,0.5
पूतिक,0.0,0.3125,0.6875
सप्तति-वर्षीय,0.25,0.0,0.75
क्रमिक रूप से,0.125,0.0,0.875
सेराफीम तुल्य,0.3125,0.0,0.6875
प्रशान्त,0.28125,0.25,0.46875
क्रम,0.0,0.0,1.0
धारावाहिक,0.0,0.0,1.0
गम्भीर स्वभाववाला,0.5,0.0,0.5
गंभीर रुप से,0.125,0.125,0.75
सर्पिल,0.0,0.0,1.0
दन्तुर,0.125,0.0,0.875
दंदानेदार,0.125,0.0,0.875
कँधे से कँधा मिलाकर,0.0,0.0,1.0
जीहुज़ूरिया,0.25,0.0,0.75
निर्धारित,0.023498553928391175,0.06253051851017233,0.9139709275614365
बसा हुआ,0.0625,0.03125,0.90625
सातवाँ,0.0,0.0,1.0
जीर्ण-शीर्ण तरह से,0.125,0.0,0.875
छायावत्,0.0001220703125,0.0340576171875,0.9658203125
छायादार,0.09375,0.36328125,0.54296875
छायामय,0.15625,0.171875,0.671875
कुत्सित,0.15625,0.171875,0.671875
खुरदार,0.0625,0.25,0.6875
कम्पायमान,0.125,0.3125,0.5625
उथलापन से,0.125,0.0,0.875
छिछला,0.03125,0.02734375,0.94140625
शर्मनाक,0.0625,0.5,0.4375
शर्मनाक रूप से,0.0,0.0,1.0
तीक्ष्णता से,0.109375,0.0,0.890625
तीक्ष्णदृष्टिवाला,0,0,0
हिलाने वाला,0,0,0
छितर रोक,0,0,0
मुँडा हुआ,0.0,0.0,1.0
मुँह-चोर,0.3125,0.25,0.4375
खड़ा,0.04931640625,0.0224609375,0.92822265625
एकदम,0.0048828125,0.044921875,0.9501953125
मनोविकृतिग्रस्त,0,0,0
असमर्थ,0.15625,0.453125,0.390625
बहानेबाज़,0.125,0.375,0.5
धूर्त,0.5,0.1875,0.3125
ढुलमुल,0,0,0
चमकदार,0.140625,0.0,0.859375
कंकड़ीला,0.0,0.125,0.875
तख्‍तों से ढ़का हुआ,0,0,0
जहाजा पर घटने वाला,0.0,0.0,1.0
घटिया स्तर का,0.0,0.75,0.25
ठिठुरा हुआ,0.0,0.4375,0.5625
दहलानेवाला,0.1875,0.3125,0.5
आघात से प्रभावित न होने वाला,0,0,0
जूता पहना हुआ,0.0,0.25,0.75
श्रमिकों की कमी से ग्रस्त,0.0,0.75,0.25
अल्पायु,0,0,0
लघु परिसर,0.0,0.0625,0.9375
निकटदर्शी,0,0,0
श्रमिकों की कमी या न्यूनता से ग्रस्त,0,0,0
अल्पावधिक,0,0,0
अविलम्ब,0.0625,0.0078125,0.9296875
हल्की बरसात में गीला न होने वाला,0,0,0
सिकुड़ा हुआ,0,0,0
भड़कैल,0.009765625,0.193359375,0.796875
श्यामी,0.0,0.0,1.0
ऊष्म,0.25,0.125,0.625
उलटी आना,0.013671875,0.13818359375,0.84814453125
ऊबा हुआ,0.013671875,0.13818359375,0.84814453125
घिनौना,0.0,0.5,0.5
बुरी तरह,0.0,0.5,0.5
घृणा उत्पन्न करते हुए,0.0,0.125,0.875
अस्वास्थ्यकर,0.125,0.625,0.25
पहलू,0,0,0
पहलुओ,0,0,0
बग़ल से,0,0,0
ज़नाना ज़ीन,0,0,0
लोटपोट कर देनेवाला,0,0,0
महत्त्वपूर्ण,0.0758056640625,0.015625,0.9085693359375
सार्थक,0.109375,0.0,0.890625
अर्थपूर्णतासे,0.125,0.0,0.875
चुप,0.1875,0.2265625,0.5859375
अनुच्चरित,0.1875,0.2265625,0.5859375
अल्पबुद्दि,0.0,0.2734375,0.7265625
रजत,0.000244140625,6.103515625e-05,0.99969482421875
राजत,0.000244140625,6.103515625e-05,0.99969482421875
चाँदी के सदृश,0.03125,0.0625,0.90625
प्रभावशाली वक्ता,0.375,0.125,0.5
वाक पटु,0.375,0.125,0.5
वानर के समान,0.0,0.0,1.0
वानरी,0.0,0.0,1.0
तुल्य,0.171875,0.140625,0.6875
इसी तरह से,0.0,0.0,1.0
उसी प्रकार से,0.0,0.0,1.0
समकालिक,0.0,0.0,1.0
समकालिक तरह से,0.0,0.0,1.0
तब से,0,0,0
एक,0.0625,0.0645751953125,0.8729248046875
एक ही,0.0,0.004150390625,0.995849609375
एकमात्र,0.046875,0.0079345703125,0.9451904296875
अकेले ही,0.0,0.0,1.0
एकशः,0.0,0.0,1.0
एकनिष्ठ,0,0,0
एकसुरा,0.0,0.0390625,0.9609375
गाना,0.0,0.0390625,0.9609375
एकवचन,0.009765625,0.013671875,0.9765625
टेढ़ा मेढ़ा,0.0,0.0,1.0
बहन जैसा,0.0,0.0,1.0
स्थित,0.0,0.0,1.0
छः अंकोंवाली,0,0,0
छगना,0.0,0.0,1.0
काफ़ी बड़ा,0.0,0.0,1.0
बृहदाकार,0.0,0.0,1.0
कंकाल,0.125,0.0,0.875
तिरछी,0,0,0
लाल अबलक,0,0,0
निपुणता से,0,0,0
तंग,0.10205459594726562,0.06271934509277344,0.8352260589599609
त्वचीय,0.09375,0.0078125,0.8984375
बेकाबू हो जाना,0.0,0.375,0.625
आसमानी रंग का,0.0,0.0,1.0
नभोनील,0.0,0.0,1.0
बहुत ऊँचा,0.15625,0.0,0.84375
गगनचुम्बी,0.15625,0.0,0.84375
आसमान की ओर,0.0,0.0,1.0
गँवारू,0.25,0.0,0.75
अन्धाधुन्ध,0.1875,0.03125,0.78125
छोटी छोटी बातों को ध्यान रखने वाला,0,0,0
ऊरोप में दासवृत्ति करनेवाले लोगों की भाषा,0,0,0
गंदगी,0.03125,0.375,0.59375
उनींदा,0.0,0.0,1.0
निद्रालु,0.25,0.0625,0.6875
उनींदा होकर,0.25,0.0,0.75
आस्तीनवाला,0.0,0.25,0.75
तिरस्कारपूर्ण तरह से,0.25,0.0,0.75
फ़िसलनेवाला ज़गह,0.0,0.375,0.625
मंद गति वाला,0.0,0.067138671875,0.932861328125
संकीर्णमना,0,0,0
सीमित ज्ञान और विचारों वाला,0.0,0.0,1.0
चापलूस,0.171875,0.34375,0.484375
सुव्यवस्थित ढ़ंग से,0.40625,0.0,0.59375
पिये हुए,0.0,0.0,1.0
शीशा तोड़ कर लूटना,0,0,0
गन्धैला,0.0,0.75,0.25
प्यार में डूबा,0.375,0.1875,0.4375
निर्धूम,0.125,0.0,0.875
धूमहीन,0.125,0.0,0.875
धूम रहित,0,0,0
धुँधुआता,0.0,0.375,0.625
धुआँदार,0.0,0.375,0.625
धूमी,0.0,0.375,0.625
धुमवत,0.0,0.375,0.625
धुम्रवर्ण,0.0,0.375,0.625
निर्विघ्न,0.31732177734375,0.00567626953125,0.677001953125
सभ्य तरीके से बात करना,0,0,0
सर्पवत,0.0,0.0,1.0
फ़ौरी,0.008800521492958069,7.152557373046875e-07,0.9911987632513046
आसु,0.008800521492958069,7.152557373046875e-07,0.9911987632513046
अत्यधिक आकर्षक,0.25,0.0,0.75
बर्फ जैसा सफेद,0.0,0.0,1.0
हिम बाधित,0,0,0
हिमावृत्त,0,0,0
चिपटा हुआ,0.03125,0.46875,0.5
दुरुस्त,0.125,0.0625,0.8125
अच्छा खासा,0.0,0.0,1.0
भिगा हुआ,0.0,0.0,1.0
उसी तरह,0.0,0.0,1.0
ऐसा,0.0,0.03125,0.96875
साबुनी,0.25,0.375,0.375
साबुन-जैसा,0.25,0.375,0.375
साबुन जैसा दिखाई देना,0.25,0.375,0.375
अमत्त,0.0234375,0.279296875,0.697265625
गम्भीरता की ओर,0.125,0.375,0.5
सौम्यतापूर्ण ढंग से,0.125,0.0,0.875
तथाकथित,0.0,0.25,0.75
सामाजिक,0.1728515625,0.017578125,0.8095703125
समाजवादी,0.0,0.0,1.0
सामाजिक रूप से,0.0,0.0,1.0
समाजशास्त्रीय,0.0,0.0,1.0
समाज शास्त्र की दृष्टि से,0.125,0.0,0.875
कटुता का अनुभव करना,0.625,0.0,0.375
गिला और भारी,0.125,0.0,0.875
कोमलता से,0.25,0.046875,0.703125
आधा उबला हुआ,0,0,0
कोमल हृदय,0,0,0
मधुर भाषी,0,0,0
बुद्धू,0.125,0.25,0.625
सौर,0.0,0.0,1.0
सिपाहियाना,0.25,0.125,0.625
ध्यान रखने वाला,0.25,0.4375,0.3125
घनीभूत,0.07036781311035156,9.822845458984375e-05,0.9295339584350586
निर्जन,0.005859375,0.296875,0.697265625
घुलनशील,0.125,0.125,0.75
समाधान करने योग्य,0.125,0.125,0.75
अपने ऋण चुकाने में समर्थ,0.15625,0.0,0.84375
अपने में घुलाने की क्षमता रखने वाला द्रव्य,0.15625,0.0,0.84375
शोकमग्न,0.0,0.4375,0.5625
किसी दिन,0.0,0.0,1.0
कभी भविष्य में,0.0,0.0,1.0
किसी भी तरह,0.0,0.125,0.875
वह कारण जो पता न हो,0.0,0.125,0.875
किसी जगह,0.0,0.0,1.0
कुछ समय,0.0,0.3125,0.6875
कहीं,0.0,0.3125,0.6875
निद्राजनक,0.25,0.125,0.625
ध्वनिक,0.0,0.0,1.0
ध्वनि-,0.0,0.0,1.0
अधिक शीघ्र,0.0625,0.0,0.9375
कालिख से ढ़की,0.0,0.0625,0.9375
चोट खायी,0.015625,0.296875,0.6875
गम्भीर रूप से,0.0,0.125,0.875
खेद,0.25,0.359375,0.390625
ग्लानि से भरपूर,0.25,0.359375,0.390625
जैसे-तैसे,0.528,0.222,0.25
बहुत साधारण,0.528,0.222,0.25
धीमे स्वर में,0,0,0
भावपूर्ण,0.125,0.5,0.375
निष्प्राण,0.0,0.375,0.625
आनन्द रहित काम,0.125,0.5,0.375
निश्शब्द,0.125,0.375,0.5
युक्तियुक्त,6.92903995513916e-06,5.960464477539062e-07,0.9999924749135971
गहराई के साथ,6.92903995513916e-06,5.960464477539062e-07,0.9999924749135971
अच्छी तरह,0.17214316549897193,0.000510662317276001,0.8273461721837521
जिसकी एक खास ध्वनि हो,0.0,0.015625,0.984375
ध्वनिरोधी,0.0,0.375,0.625
बद्मज़ा,0.000244140625,0.137939453125,0.86181640625
दक्षिण की ओर,0.0,0.0,1.0
दक्षिण पूर्वी,0,0,0
शासकीय,0.03125,0.0,0.96875
धुत्त,0.0,0.0,1.0
आकीशीय,0.0,0.0,1.0
स्पेन का,0,0,0
जोश से भरा हुआ,0,0,0
कम मात्रा में उपलब्ध,0.0,0.25,0.75
धैर्य एवं वीरता आदि गुणों का होना,0.4375,0.1875,0.375
सादा और कठोर,0.4375,0.1875,0.375
कमज़ोर एवं अपाहिज,0.03125,0.515625,0.453125
ख़ास,0.00634765625,0.0,0.99365234375
विशेष उद्देश्य से बना हुआ,0.00634765625,0.0,0.99365234375
विशेष तरह का,0.0,0.0,1.0
खास तौर पर,0.0,0.0,1.0
निर्दिष्ट,0.0,0.0,1.0
सत्याभासी,0.3125,0.5625,0.125
चश्माधारी,0.0,0.25,0.75
चश्मा पहिने हुए,0.0,0.25,0.75
अच्छी प्रदर्शन,0.15625,0.015625,0.828125
भूत-प्रेत के समान,0.0,0.125,0.875
वर्णक्रमीय,0.0,0.125,0.875
अन्दाज़ लगाते हुए,0.125,0.5625,0.3125
तेज़ी से चलने वाला,0.25,0.0,0.75
द्रुतगामी,0.25,0.0,0.75
मन्त्र-मुग्ध करने वाला,0,0,0
मन्त्र-मुग्ध,0.125,0.0,0.875
थका-हारा,0.25,0.125,0.625
बना-ठना,0.19921875,0.06640625,0.734375
रीढ़ से सम्बन्धित,0.0,0.1875,0.8125
अकशेरुकी,0.125,0.34375,0.53125
आध्यात्मिक,0.09375,0.015625,0.890625
बहुत अच्छी तरह से,0.4375,0.0,0.5625
बदमीजाजी,0,0,0
प्लीह रोगी,0,0,0
मनमानी,0.125,0.3125,0.5625
उच्छानुरूप,0.1875,0.0,0.8125
भूत जैसा,0.0,0.375,0.625
छिट पुट,0.0,0.625,0.375
खेल संबन्धी,0.109375,0.03125,0.859375
खेल खरल में,0.625,0.0,0.375
खिलाड़ी की तरह का,0,0,0
खेलों में रुचि रखने वाला,0.3125,0.0,0.6875
धब्बेदार,0.15625,0.0625,0.78125
बिना कलंक का,0.5,0.0,0.5
कलंक रहित,0,0,0
हाथ पैर फैलाया,0.01171875,0.00390625,0.984375
टहनीदार,0.0,0.125,0.875
ज़िन्दादिल,0.5,0.125,0.375
उछाल,0,0,0
तख्ता,0,0,0
स्प्रिंग लगा हुआ,0.0,0.0,1.0
खोटा,0.0625,0.5625,0.375
तूफ़ान,0.0,0.6875,0.3125
चौकोर,0.03128105401992798,0.0002443641424179077,0.9684745818376541
पेटभर भोजन,0.03128105401992798,0.0002443641424179077,0.9684745818376541
बलिष्ठ,0.03128105401992798,0.0002443641424179077,0.9684745818376541
वर्ग मीटर,0.03128105401992798,0.0002443641424179077,0.9684745818376541
अच्छा व्यवहार,0.03128105401992798,0.0002443641424179077,0.9684745818376541
चौकोर सा,0.0,0.0,1.0
तीखी,0.0,0.0,1.0
किकियायी,0.0,0.0,1.0
धर्मभीरू,0.0,0.375,0.625
मतलाहा,0.0,0.375,0.625
फच-फच करने वाला,0,0,0
नर्म और गीला,0,0,0
टेढ़ी मेढ़ी,0.0,0.0,1.0
छुरा प्रहार,0.0,0.5625,0.4375
